,Enrichment Ratio
Linoleic acid metabolism,4.761904762
"Valine, leucine and isoleucine biosynthesis",2.976190476
Arachidonic acid metabolism,1.986754967
Retinol metabolism,1.398601399
Sphingolipid metabolism,1.132502831
Biosynthesis of unsaturated fatty acids,0.662251656
"Valine, leucine and isoleucine degradation",0.595238095
