,Enrichment Ratio
Linoleic acid metabolism,2.237136465
Purine metabolism,1.893287435
Arachidonic acid metabolism,1.552795031
Pyrimidine metabolism,1.436781609
Retinol metabolism,0.657894737
Sphingolipid metabolism,0.531914894
Glycerophospholipid metabolism,0.310559006
Biosynthesis of unsaturated fatty acids,0.310559006
Primary bile acid biosynthesis,0.243309002
Fatty acid biosynthesis,0.238095238
Steroid hormone biosynthesis,0.131578947
